freq;N2;tx_site;N4;N5;programme;country;N6;N7;N8;N9;closed;N10;N11;N12;N13;station;N14;N15;N16
28322.450;c;near Ferrara;fe;;IW4EMG;I;;b;;;;;11e27/44n56;;;Vertical Omni QRSS3 ?;;;
28322.500;;La Spezia;;;I1DFS;I;;b;0.000;;;;10e02/44n06;;;QRSS;;;
28322.600;;Trieste;ts;;IW3SGT;I;;b;0.000;;;;13e47/45n38;;;2010 1L;;;
28322.620;c;Novara;no;;IK1BPL;I;;b;0.000;;;;08e37/45n26;;;GP NNW/SSE QRSS3 24;;;
28322.630;c;near Latina;lt;;IK0VVE;I;;b;0.000;;;;12e52/41n33;;;Dipole NNW/SSE QRSS3 24;;;
;;;;;;;;;;;;;;;;;;;
252.000;;Clarkestown/Summerhill;MH;en;RTê Radio 1;IRL;;;150.000;;;106;06w41/53n28;295;;off due to maintenance between 15 J;;;
284.000;;Mizen Head;;;DGPS#430;IRL;;b;;;;;09w47/51n26;;;"DGPS; Ref ID: 660/661; 100 bps";;;
286.000;c;Tuskar Rock;;;TR;IRL;;b;;;;;;;;ID + long tone INACTIVE;;;
288.000;c;Old Head Of Kinsale;;;OH;IRL;;b;;;;;;;;ID + long tone INACTIVE;;;
288.500;;Tory Island Lt.;;;DGPS#435;IRL;;b;;;;;08w12/55n16;;;"DGPS; Ref ID: 670/671; 100bps";;;
289.000;c;Baily;;;BY;IRL;;b;;;;;;;;ID + long tone INACTIVE;;;
293.000;;Loop Head Lt;;;DGPS#665;IRL;;b;;;;;;;;;;;
293.000;;Loop Head Lt.;;;DGPS#432;IRL;;b;;;;;09w57/52n34;;;"DGPS; Ref ID: 665/666; 100bps";;;
300.000;c;Mizen Head;;;MZ;IRL;;b;;;;;09w47/51n26;;;ID + long tone INACTIVE;;;
307.000;c;Eagle Island;;;GL;IRL;;b;;;;;;;;INACTIVE;;;
308.000;c;Mizen Head LH;;;MZ;IRL;;b;;;;;;;;INACTIVE;;;
311.500;c;Loop Head;;;LP;IRL;;b;;;;;;;;ID + long tone INACTIVE;;;
312.600;c;Kish Bank LH;;;KH;IRL;;b;;;;;;;;INACTIVE;;;
313.000;c;Tory Island;;;TY;IRL;;b;;;;;;;;ID + long tone INACTIVE;;;
316.000;;Dublin;D;;OE;IRL;;b;;;;;06w27/53n26;;;401Hz ID+7 gap Also heard as OE e;;;
321.000;c;Galway / Carnmore;G;;CRN;IRL;;b;;;;;08w57/53n19;;;395Hz INACTIVE;;;
326.000;c;Dublin / Rush;D;;RSH;IRL;;b;;;;;06w07/53n31;;;443Hz INACTIVE;;;
330.000;c;Inishmaan Isl.;G;;NSM;IRL;;b;;;;;09w32/53n04;;;U375 INACTIVE;;;
334.000;;Gormanston;MH;;GMN;IRL;;b;;;;;06w13/53n39;;;402Hz;;;
334.000;;Kerry / Farranfore;KY;;KER;IRL;;b;;;;;09w32/52n11;;;403Hz;;;
339.000;;Shannon;CE;;OL;IRL;;b;;;;;08w47/52n44;;;1017Hz;;;
343.000;c;Cork;CO;;OC;IRL;;b;;;;;08w32/51n54;;;U1020 INACTIVE;;;
352.000;c;Ennis For Shannon;CE;;ENS;IRL;;b;;;;;08w57/52n54;;;400Hz INACTIVE;;;
361.000;;Donegal / Carrickfin;DL;;CFN;IRL;;b;0.050;;;;08w20/55n04;;;410Hz;;;
362.000;c;Cork;CO;;OB;IRL;;b;;;;;08w27/51n46;;;1018Hz INACTIVE;;;
364.000;;Connaught;MO;;KNK;IRL;;b;;;;;08w57/53n54;;;1022Hz ID+4 gap;;;
368.000;;Waterford;WD;;WTD;IRL;;b;;;;;07w02/52n11;;;401Hz ID+2 gap;;;
378.000;;Killiney for Dublin;D;;KLY;IRL;;b;;;;;06w07/53n16;;;408Hz ID+3 gap;;;
384.000;;Sligo;SO;;SLG;IRL;;b;;;;;08w36/54n17;;;409Hz IDx7 + 7 tone;;;
387.000;;Clonmel;TA;;CML;IRL;;b;0.050;;;;07w27/52n26;;;412Hz;;;
395.000;;Foynes for Shannon;LK;;FOY;IRL;;b;0.050;;;;09w12/52n34;;;421Hz ID+3 gap;;;
397.000;;Dublin;D;;OP;IRL;;b;0.015;;;;06w07/53n24;;;427Hz Also heard as OP e;;;
398.000;;Connaught;MO;;OK;IRL;;b;;;;;08w42/53n56;;;1024Hz ID+5 gap;;;
402.000;c;Finner Army Camp / Bundoran;DL;;FNR;IRL;;b;;;;;08w12/54n29;;;388Hz INACTIVE;;;
407.000;c;Dublin / Garristown;D;;GAR;IRL;;b;0.050;;;;06w27/53n31;;;389Hz INACTIVE - MISKEYING 'DIS' AN;;;
472.000;;Dublin;;;EI6DN;IRL;;b;;;;;06w27/53n34;;;2013 1L;;;
475.700;;;;;EI0CF;IRL;;b;;;;;07w17/55n19;;;2014 17L;;;
490.000;c;Malin Head;DL;;$01A;IRL;;b;;;;;07w20/55n22;;;BCST @ 0000, 0400, 0800, 1200, 1600;;;
490.000;;Malin Head;DL;;EJM Malin Head Coastguard Radio;IRL;;r;;;;;07w20/55n22;;;NAVTEX Area 1 ID A;;;
501.000;;Malin / County Donegal IRL;;;EI0CF;IRL;;b;;;;;07w17/55n19;;;EXPERIMENTAL RADIO SERVICE;;;
501.000;;;;;GI4DP;IRL;;b;;;;;;;;;;;
501.300;c;500kHz Memorial / Pirate NDB;;;500KCS;IRL;;b;;;;;;;;INACTIVE - PIRATE BEACON;;;
518.000;;Malin Head;DL;;EJM Malin Head Coastguard Radio;IRL;;r;;;;;07w20/55n22;;;NAVTEX Area 1 ID Q;;;
518.000;;Valentia;KY;;EJK Valentia Coastguard Radio;IRL;;r;;;;;10w21/51n56;;;NAVTEX Area 1 ID W;;;
549.000;c;Carrickroe;MN;en;;IRL;;;12.000;;;;07w03/54n21;61;;ex Spirit Radio, Harris DX25 tx, ex;;;
549.000;c;Dundalk;LH;;;IRL;;;4.000;;;;06w25/54n01;;;ex UCB Ireland, United Christian Br;;;
567.000;c;Tullamore;OY;;;IRL;;;500.000;;;;07w22/53n17;;;ex RTê Radio 1;;;
729.000;c;Cork;CO;;;IRL;;;10.000;;;;08w24/51n53;;;ex RTê Radio 1;;;
846.000;;Redcastle;DL;;Radio North;IRL;;;3.000;;;;07w10/55n11;;;also programmes from AWR and Gospel;;;
981.000;;Emyvale;MN;;Radio Star Country;IRL;;;1.000;;;;06w57/54n20;;;unlicensed;;;
1440.000;;Dublin area;D;;Energy AM;IRL;;;0.300;;;;;;;unlicensed, active on weekends, ex;;;
1494.000;;unknown;;;Laser Hot Hits;IRL;;;;;;;;;;;;;
1512.000;;Sligo;SO;;Coast FM Tenerife;IRL;;;0.300;;;;08w36/54n17;;;relayed by pirate, ex Nonstop 90s,;;;
1677.000;;Malin Head;DL;en;EJM Malin Head Coastguard Radio;IRL;;u;;;;;07w20/55n22;;;;;;
1677.000;;Malin Head;DL;;EJM;IRL;;b;;;;;07w20/55n22;;;SSB;;;
1746.000;;Valentia;KY;;EJK Valentia Coastguard Radio;IRL;;u;;;;;10w21/51n56;;;;;;
1752.000;;Valentia;KY;en;EJK Valentia Coastguard Radio;IRL;;u;;;;;10w21/51n56;;;;;;
1752.000;;Valentia;KY;;EJK;IRL;;b;;;;;10w21/51n56;;;SSB;;;
2182.000;;Urlanmore;CE;en;Shanwick SAR;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
2187.500;;Howth;D;;Dublin Coastguard Radio;IRL;;2;1.000;;;;06w04/53n22;;;2014 22L MMSI 2500300;;;
2187.500;;Howth;D;;2500300;IRL;;b;1.000;;;;06w04/53n23;;;;;;
2187.500;;Malin Head;DL;;EJM Malin Head Coastguard Radio;IRL;;2;1.000;;;;07w20/55n22;;;2014 328L MMSI 2500100;;;
2187.500;;Valentia;KY;;EJK Valentia Coastguard Radio;IRL;;2;1.000;;;;10w21/51n56;;;2014 496L MMSI 2500200;;;
2187.500;;Malin Head;DL;;2500100;IRL;;b;;;;;07w20/55n22;;;;;;
2187.500;;Valentia;KY;;2500200;IRL;;b;;;;;10w21/51n56;;;;;;
2311.000;t;Arklow;WW;;Arklow Shipping Company;IRL;;u;;;;;06w09/52n47;;;;;;
2461.500;;-;;;Irish Defence Forces;IRL;;4;;;;;;;;;;;
2872.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
2872.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
2899.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
2971.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
2971.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
2998.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
3016.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
3023.000;;Urlanmore;CE;en;Shanwick SAR;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
3413.000;;Urlanmore;CE;en;EIP Shannon Volmet;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
3413.000;;Urlanmore;CE;;EIP;IRL;;b;;;;;08w56/52n45;;;SSB;;;
3476.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
3476.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
3491.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
4651.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
4675.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
4675.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
5505.000;;Urlanmore;CE;en;EIP Shannon Volmet;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
5505.000;;Urlanmore;CE;;EIP;IRL;;b;;;;;08w56/52n45;;;SSB;;;
5547.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
5583.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
5598.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
5616.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
5649.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
5649.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
5680.000;;Urlanmore;CE;en;Shanwick SAR;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
6285.000;;Dublin area;D;;Premier Radio International;IRL;;;;;;;;;;illegal, irr. mostly weekends, vf.;;;
6532.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
6547.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
6595.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
6622.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
6622.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
6667.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
8831.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
8843.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
8864.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
8879.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
8879.000;;Urlanmore;CE;;SHANWICK;IRL;;b;;;;;08w56/52n45;;;SSB;;;
8891.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
8906.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
8942.000;;Urlanmore;CE;;Shanwick Aero;IRL;;h;5.000;;;;08w56/52n45;;;EIP;;;
8942.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
8957.000;;Urlanmore;CE;en;EIP Shannon Volmet;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
8957.000;;Urlanmore;CE;;EIP;IRL;;b;;;;;08w56/52n45;;;SSB;;;
10081.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
10138.700;;CASTLEBAR;;;EI6IZ;IRL;;b;;;;;;;;;;;
10138.700;;Kilmore West;D;;EI3CTB;IRL;;b;;;;;06w13/53n24;;;;;;
10138.700;;MALLOW;;;EI7GSB;IRL;;b;;;;;;;;;;;
11279.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
11336.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
11384.000;;Urlanmore;CE;;Shanwick Aero;IRL;;h;5.000;;;;08w56/52n45;;;EIP;;;
11384.000;;Urlanmore;CE;;GS7;IRL;;b;;;;;08w56/52n45;;;HFDL ACARS ground station;;;
13264.000;;Urlanmore;CE;en;EIP Shannon Volmet;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
13264.000;;Urlanmore;CE;;EIP;IRL;;b;;;;;08w56/52n45;;;SSB;;;
13291.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
13306.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
17946.000;;Urlanmore;CE;en;Shanwick Aero;IRL;;u;5.000;;;;08w56/52n45;;;EIP;;;
27005.000;;Ballydonoghue;KY;;St. Teresa's Church;IRL;;;0.010;;;;;;;WPAS;;;
27025.000;;Athea;LK;;St. Bartholomew's Church;IRL;;;0.010;;;;;;;WPAS;;;
27025.000;;Newmarket-on-Fergus;CE;;Church of Our Lady of the Rosary;IRL;;;0.010;;;;;;;WPAS;;;
27035.000;;Marino;D;;St. Vincent de Paul Church;IRL;;;0.010;;;;;;;WPAS;;;
27065.000;;Bartlemy;CO;;St. Bartholomew's Church;IRL;;;0.010;;;;;;;WPAS;;;
27065.000;;Moyvane;KY;;Church of the Assumption;IRL;;;0.010;;;;;;;WPAS;;;
27075.000;;Fedamore;LK;;St. John the Baptist Church;IRL;;;0.010;;;;;;;WPAS;;;
27125.000;;Sligo;SO;;Cathedral of the Immaculate Concept;IRL;;;;;;;08w29/54n16;;;WPAS;;;
27161.000;;Rathnure;WX;;St. Anne's Church;IRL;;;0.010;;;;;;;WPAS;;;
27175.000;;Croom;LK;;St. Mary's Church;IRL;;;0.010;;;;;;;WPAS;;;
27185.000;;Dunlavin;WW;;Church of St. Nicholas of Myra;IRL;;;0.010;;;;;;;WPAS;;;
27185.000;;Glenmore;KK;;St. James' Church;IRL;;;;;;;;;;WPAS;;;
27185.000;;Kilmaley;CE;;St. John the Baptist Church;IRL;;;;;;;;;;WPAS;;;
27205.000;;Kiskeam;CO;;Church of the Sacred Heart;IRL;;;;;;;;;;WPAS;;;
27205.000;;Slieverue;KK;;Church of the Assumption;IRL;;;;;;;;;;WPAS;;;
27225.000;;Horeswood;WX;;Church of St. James;IRL;;;;;;;;;;WPAS;;;
27225.000;;Knockbridge East;CN;;St. Brigid's Church;IRL;;;;;;;;;;WPAS;;;
27225.000;;Mountmellick;LS;;St. Joseph's Church;IRL;;;;;;;;;;WPAS;;;
27245.000;;Omeath;LH;;Church of St. Laurence;IRL;;;;;;;;;;WPAS;;;
27275.000;;Dromcollogher;LK;;St. Bartholomew's Church;IRL;;;;;;;;;;WPAS;;;
27275.000;;Kenmare;KY;;Holy Cross Church;IRL;;;;;;;;;;WPAS;;;
27285.000;;Gusserane;WX;;St. John the Baptist Church;IRL;;;;;;;;;;WPAS;;;
27285.000;;Rosslare;WX;;St. Brigid's Church;IRL;;;;;;;;;;WPAS;;;
27301.000;;Freemount;CO;;St. Michael's Church;IRL;;;;;;;;;;WPAS;;;
27315.000;;Newmarket;CO;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27319.000;;Portarlington;OY;;St. Michael's Church;IRL;;;;;;;;;;WPAS;;;
27332.000;;Askeaton;LK;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27345.000;;Beaumont;D;;Church of the Nativity of Our Lord;IRL;;;;;;;;;;WPAS;;;
27345.000;;Castlelyons;CO;;St. Nicholas' Church;IRL;;;;;;;;;;WPAS;;;
27365.000;;Broadford;LK;;Our Lady of the Snows Church;IRL;;;;;;;;;;WPAS;;;
27365.000;;Caltra;G;;Our Lady of Lourdes Church;IRL;;;;;;;;;;WPAS;;;
27375.000;;Mitchelstown;CO;;Church of Our Lady Conceived Withou;IRL;;;;;;;;;;WPAS;;;
27395.000;;Killavullen;CO;;St. Nicholas' Church;IRL;;;;;;;;;;WPAS;;;
27395.000;;Shanagolden;LK;;St. Senan's Church;IRL;;;;;;;;;;WPAS;;;
27425.000;;Tarbert;KY;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27435.000;;Grenagh;CO;;St. Lachteen's Church;IRL;;;;;;;;;;WPAS;;;
27456.000;;Ashford;LK;;St. Ita's Church;IRL;;;;;;;;;;WPAS;;;
27505.000;;Kilmallock;LK;;SS Peter & Paul Church;IRL;;;;;;;;;;WPAS;;;
27515.000;;Rathcormac;CO;;Church of the Immaculate Conception;IRL;;;;;;;;;;WPAS;;;
27601.000;;Bruff;LK;;SS Peter & Paul Church;IRL;;;0.010;;;;08w33/52n29;;;WPAS;;;
27601.000;;Castlecomer;KK;;Church of the Immaculate Conception;IRL;;;0.010;;;;07w13/52n48;;;WPAS;;;
27601.000;;Kilbarrack;D;;St. John the Evangelist Church;IRL;;;0.010;;;;06w09/53n23;;;WPAS;;;
27601.000;;Buttevant;CO;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Cahersiveen;KY;;Daniel O'Connell Memorial Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Clancy Strand/Limerick;LK;;St. Munchin's Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Drimnagh;D;;Our Lady of Good Counsel Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Kilfinane;LK;;St. Andrew's Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Mountrath;LS;;St. Fintan's Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Potahee;CN;;St. Michael's Church;IRL;;;;;;;;;;WPAS;;;
27601.000;;Waterford;WD;;St. John's Church;IRL;;;;;;;;;;WPAS;;;
27605.000;t;Newcastle West;LK;;Immaculate Conception of the BVM;IRL;;;0.010;;;;09w04/52n27;;;WPAS;;;
27605.000;;Berrings;CO;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27609.000;t;Ballyheigue;KY;;St. Mary's Church;IRL;;;0.010;;;;09w50/52n23;;;WPAS;;;
27611.000;;Athlone;WH;;SS Peter & Paul Church;IRL;;;0.010;;;;07w57/53n25;;;WPAS;;;
27611.000;;Coosan;WH;;Our Lady Queen of Peace Church;IRL;;;0.010;;;;07w56/53n26;;;WPAS;;;
27611.000;t;Inagh;CE;;Church of Immaculate Conception;IRL;;;0.010;;;;09w11/52n53;;;WPAS;;;
27611.000;;Stoneybatter;D;;Holy Family Church;IRL;;;;;;;;;;WPAS;;;
27615.000;;Singland/Limerick;LK;;St. Brigid's Church;IRL;;;;;;;;;;WPAS;;;
27621.000;t;Adare;LK;;Holy Trinity Abbey Church;IRL;;;0.010;;;;08w47/52n34;;;WPAS;;;
27621.000;t;Roscrea;TA;;St. Cronan's Church;IRL;;;0.010;;;;07w48/52n57;;;WPAS;;;
27621.000;;Tullyvarraga/Shannon;CE;;SS John & Paul Church;IRL;;;0.010;;;;08w52/52n43;;;WPAS;;;
27621.000;;Rathkeale;LK;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27631.000;;Arklow;WW;;SS Mary & Peter Church;IRL;;;0.010;;;;06w10/52n48;;;WPAS;;;
27631.000;;Bray;WW;;Church of the Holy Redeemer;IRL;;;0.010;;;;06w07/53n12;;;WPAS;;;
27631.000;;Castleisland;KY;;St. Stephen & St. John Church;IRL;;;0.010;;;;09w28/52n14;;;WPAS;;;
27631.000;t;Milford;CO;;Church of the Assumption of the BVM;IRL;;;0.010;;;;08w51/52n20;;;WPAS;;;
27631.000;;Watergrasshill;CO;;Church of the Immaculate Conception;IRL;;;0.010;;;;08w21/52n01;;;WPAS;;;
27631.000;;Ballybunion;KY;;St. John's Church;IRL;;;;;;;;;;WPAS;;;
27631.000;;Ballyragget;KK;;St Patrick's Church;IRL;;;;;;;;;;WPAS;;;
27631.000;;Glenville;CO;;St. Joseph's Church;IRL;;;;;;;;;;WPAS;;;
27631.000;;Tullamore;OY;;Church of the Assumption;IRL;;;;;;;;;;WPAS;;;
27641.000;;Ballinteer;D;;Church of St. John the Evangelist;IRL;;;0.010;;;;06w15/53n16;;;WPAS;;;
27641.000;;Limerick;LK;;Church of Our Lady of the Rosary;IRL;;;0.010;;;;08w39/52n40;;;WPAS;;;
27651.000;;Ballylongford;KY;;Church of St. Michael the Archangel;IRL;;;0.010;;;;09w29/52n33;;;WPAS;;;
27651.000;;Clane;KE;;Sts. Patrick & Brigid Church;IRL;;;0.010;;;;06w41/53n18;;;WPAS;;;
27651.000;;Midleton;CO;;Church of the Most Holy Rosary;IRL;;;0.010;;;;08w10/51n55;;;WPAS;;;
27651.000;;Castletown;WX;;St. Patrick's Church;IRL;;;;;;;;;;WPAS;;;
27651.000;;Finglas;D;;St. Canice's Church;IRL;;;;;;;;;;WPAS;;;
27651.000;;Springfield/Tallaght;D;;St. Mark's Church;IRL;;;;;;;;;;WPAS;;;
27655.000;;Leixlip;KE;;Church of Our LadyÔs Nativity;IRL;;;0.010;;;;06w30/53n22;;;WPAS;;;
27655.000;;Ballivor;MH;;St. Columbanus' Church;IRL;;;;;;;;;;WPAS;;;
27661.000;;Crumlin;D;;St. Agnes' Church;IRL;;;;;;;;;;WPAS;;;
27661.000;;Newtownshandrum;CO;;St. Joseph's Church;IRL;;;;;;;;;;WPAS;;;
27665.000;;Glounthaune;CO;;Church of the Sacred Heart;IRL;;;0.010;;;;08w20/51n55;;;WPAS;;;
27671.000;;Ringsend;D;;St. Patrick's Church;IRL;;;;;;;;;;WPAS;;;
27675.000;;Kiltealy;WX;;Church of SS Patrick & Cecilia;IRL;;;0.010;;;;06w45/52n34;;;WPAS;;;
27681.000;t;Lucan;D;;St. Mary's Parish Church;IRL;;;0.010;;;;06w26/53n22;;;WPAS;;;
27681.000;;Multyfarnham;WH;;Church of St. Nicholas;IRL;;;0.010;;;;07w23/53n38;;;WPAS;;;
27681.000;;Cahermore;CO;;St. Michael's Church;IRL;;;;;;;;;;WPAS;;;
27681.000;;Carrickbeg;TA;;St. Molleran's Church;IRL;;;;;;;;;;WPAS;;;
27691.000;;Donnycarney;D;;Our Lady of Consolation Church;IRL;;;0.010;;;;06w13/53n22;;;WPAS;;;
27691.000;;Drumcondra;D;;Church of Corpus Christi;IRL;;;0.010;;;;06w15/53n23;;;WPAS;;;
27691.000;;Kilmacud;D;;Church of St. Laurence O'Toole;IRL;;;;;;;;;;WPAS;;;
27691.000;;Mallow;CO;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27691.000;;North William Street;D;;St. Agatha's Church;IRL;;;;;;;;;;WPAS;;;
27695.000;;Fermoy;CO;;St. Patrick's Church;IRL;;;;;;;;;;WPAS;;;
27701.000;;Marley Grange/Rathfarnham;D;;Church of the Divine Word;IRL;;;0.010;;;;06w16/53n17;;;WPAS;;;
27711.000;;Balally;D;;Church of the Ascension of the Lord;IRL;;;0.010;;;;06w13/53n17;;;WPAS;;;
27711.000;;Rathfarnham;D;;Church of the Annunciation;IRL;;;0.010;;;;06w17/53n18;;;WPAS;;;
27711.000;t;Upper Mayfield/Cork;CO;;Church of Our Lady Crowned;IRL;;;0.010;;;;08w26/51n55;;;WPAS;;;
27711.000;;Donaghmede;D;;Holy Trinity Church;IRL;;;;;;;;;;WPAS;;;
27715.000;;Carrick-on-Suir;TA;;St. Nicholas' Church;IRL;;;;;;;;;;WPAS;;;
27731.000;;Caherdavin/Limerick;LK;;Church of Christ the King;IRL;;;0.010;;;;08w40/52n40;;;WPAS;;;
27731.000;;Miltown Malbay;CE;;St. Joseph's Church;IRL;;;;;;;;;;WPAS;;;
27731.000;;Phibsboro;D;;St. Peter's Church;IRL;;;;;;;;;;WPAS;;;
27735.000;;Croagh;LK;;St. John the Baptist Church;IRL;;;0.010;;;;08w52/52n32;;;WPAS;;;
27735.000;;Knockanure;KY;;Corpus Christi Church;IRL;;;0.010;;;;09w22/52n28;;;WPAS;;;
27741.000;;Mountview/Clonsilla;D;;Church of St. Philip the Apostle;IRL;;;0.010;;;;06w24/53n23;;;WPAS;;;
27741.000;;Templeglantine;LK;;Most Holy Trinity Church;IRL;;;0.010;;;;09w11/52n24;;;WPAS;;;
27745.000;;Howth;D;;Church of the Assumption;IRL;;;0.010;;;;06w04/53n23;;;WPAS;;;
27745.000;;New Ross;WX;;Church of St. Mary & St. Michael;IRL;;;0.010;;;;06w57/52n24;;;WPAS;;;
27751.000;;Bruree;LK;;Church of the Immaculate Conception;IRL;;;0.010;;;;08w40/52n25;;;WPAS;;;
27751.000;;Clogher Road;D;;St. Bernadette's Church;IRL;;;;;;;;;;WPAS;;;
27751.000;;Clontarf;D;;St. Gabriel's Church;IRL;;;;;;;;;;WPAS;;;
27751.000;;Laragh;CN;;St. Brigid's Church;IRL;;;;;;;;;;WPAS;;;
27755.000;;Balbriggan;D;;SS Peter & Paul Church;IRL;;;0.010;;;;06w11/53n36;;;WPAS;;;
27755.000;;Gambonsfield;TA;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27755.000;;Raheen;LK;;St. Nessan's Church;IRL;;;;;;;;;;WPAS;;;
27761.000;;Donnybrook;D;;Church of the Sacred Heart;IRL;;;;;;;;;;WPAS;;;
27765.000;;Rockhill;LK;;St. Munchin's Church;IRL;;;;;;;;;;WPAS;;;
27771.000;t;Ennis;CE;;Ennis Cathedral SS Peter & Paul;IRL;;;0.010;;;;08w59/52n51;;;WPAS;;;
27771.000;;Ballyboden;D;;Church of Our Lady of Good Counsel;IRL;;;;;;;;;;WPAS;;;
27771.000;;Meadowbrook;D;;St. Attracta's Oratory;IRL;;;;;;;;;;WPAS;;;
27781.000;;Cross;CN;;St. Mary's Church;IRL;;;;;;;;;;WPAS;;;
27785.000;;Castledermot;KE;;Church of the Assumption;IRL;;;0.010;;;;06w50/52n55;;;WPAS;;;
27791.000;;Bray;WW;;Our Lady Queen of Peace Church;IRL;;;0.010;;;;06w06/53n12;;;WPAS;;;
27791.000;;Kinsale;CO;;St. John the Baptist Church;IRL;;;0.010;;;;08w32/51n42;;;WPAS;;;
27791.000;;Clondalkin;D;;Church of the Immaculate Conception;IRL;;;;;;;;;;WPAS;;;
